ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/probe/http	1.021s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/probe/tcp	0.011s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/proxy/config	0.014s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/proxy/iptables	0.100s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/proxy/userspace	5.833s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/componentstatus	0.078s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/configmap	0.013s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/configmap/etcd	9.998s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/controller	0.067s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/controller/etcd	13.781s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/daemonset	0.044s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/daemonset/etcd	9.684s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/deployment	0.041s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/deployment/etcd	9.605s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/endpoint	0.013s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/endpoint/etcd	5.800s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/event	0.013s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/event/etcd	1.531s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/experimental/controller/etcd	0.988s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/generic	0.014s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/generic/etcd	7.114s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/generic/rest	0.500s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/horizontalpodautoscaler	0.031s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/horizontalpodautoscaler/etcd	5.791s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/ingress	0.070s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/ingress/etcd	7.218s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/job	0.055s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/job/etcd	8.789s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/limitrange	0.029s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/limitrange/etcd	9.330s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/namespace	0.024s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/namespace/etcd	8.518s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/node	0.031s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/node/etcd	6.100s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/persistentvolume	0.014s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/persistentvolumeclaim	0.067s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/persistentvolumeclaim/etcd	5.606s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/persistentvolume/etcd	5.315s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/pod	0.053s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/pod/etcd	14.681s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/pod/rest	0.146s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/podtemplate	0.055s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/podtemplate/etcd	6.295s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/resourcequota	0.072s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/resourcequota/etcd	5.310s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/secret	0.045s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/secret/etcd	6.132s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/securitycontextconstraints/etcd	1.126s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service	0.067s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/serviceaccount	0.022s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/serviceaccount/etcd	6.358s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/allocator	0.011s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/allocator/etcd	0.990s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/etcd	6.283s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/ipallocator	0.070s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/ipallocator/controller	0.047s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/ipallocator/etcd	2.367s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/service/portallocator	0.042s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/thirdpartyresource	0.120s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/thirdpartyresourcedata	0.051s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/thirdpartyresourcedata/etcd	6.113s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/registry/thirdpartyresource/etcd	5.931s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontext	0.038s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontextconstraints	0.048s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontextconstraints/capabilities	0.027s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontextconstraints/group	0.101s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontextconstraints/selinux	0.010s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/securitycontextconstraints/user	0.026s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/serviceaccount	0.101s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/storage	7.804s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/storage/etcd	12.141s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/storage/etcd/util	0.018s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util	12.186s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/atomic	0.006s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/bandwidth	0.020s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/config	0.025s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/dbus	0.040s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/deployment	0.058s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/errors	0.061s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/exec	0.077s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/flushwriter	0.010s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/hash	0.029s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/httpstream	0.027s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/httpstream/spdy	0.221s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/intstr	0.038s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/io	0.039s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/iptables	0.041s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/json	0.007s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/jsonpath	0.009s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/keymutex	1.049s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/labels	0.027s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/mount	0.019s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/net	0.008s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/oom	0.007s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/procfs	0.016s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/proxy	0.030s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/rand	0.008s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/sets	0.023s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/slice	0.024s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/strategicpatch	0.080s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/strings	0.022s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/testing	0.043s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/validation	0.015s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/validation/field	0.010s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/wait	0.021s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/workqueue	0.209s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/wsstream	0.030s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/util/yaml	0.026s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/version	0.026s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume	0.148s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/aws_ebs	0.061s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/cephfs	0.098s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/cinder	2.131s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/downwardapi	0.092s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/empty_dir	0.051s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/fc	0.144s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/flexvolume	0.336s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/flocker	0.081s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/gce_pd	0.051s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/git_repo	0.017s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/glusterfs	0.026s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/host_path	0.054s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/iscsi	2.122s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/nfs	0.056s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/persistent_claim	0.042s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/rbd	0.034s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/volume/secret	0.079s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/watch	0.060s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/pkg/watch/json	0.061s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/admit	0.053s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/alwayspullimages	0.056s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/deny	0.084s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/exec	0.032s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/initialresources	0.036s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/limitranger	0.050s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/namespace/autoprovision	0.056s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/namespace/exists	0.081s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/namespace/lifecycle	0.041s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/persistentvolume/label	0.065s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/resourcequota	0.050s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/securitycontext/scdeny	0.047s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/admission/serviceaccount	1.436s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/password/passwordfile	0.110s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/request/basicauth	0.053s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/request/union	0.005s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/request/x509	0.083s
I0315 13:38:55.688869   40853 oidc.go:72] No x509 certificates provided, will use host's root CA set
E0315 13:39:25.689523   40853 oidc.go:94] Failed to fetch provider config, trying again in 1s: Get https://foo/bar/.well-known/openid-configuration: dial tcp 9.26.78.114:443: i/o timeout
panic: test timed out after 1m0s

goroutine 36 [running]:
testing.startAlarm.func1()
	/sandbox/lei/go/src/testing/testing.go:703 +0x174
created by time.goFunc
	/sandbox/lei/go/src/time/sleep.go:129 +0x5a

goroutine 1 [chan receive]:
testing.RunTests(0x8063d5e0, 0x807923c0, 0x4, 0x4, 0x10000c81fff7fb1)
	/sandbox/lei/go/src/testing/testing.go:562 +0x7b0
testing.(*M).Run(0xc8200ddee8, 0x3)
	/sandbox/lei/go/src/testing/testing.go:494 +0x80
main.main()
	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc/_test/_testmain.go:60 +0x164

goroutine 17 [syscall, locked to thread]:
runtime.goexit()
	/sandbox/lei/go/src/runtime/asm_s390x.s:1152 +0x2

goroutine 19 [runnable]:
github.com/golang/glog.(*loggingT).flushDaemon(0x807ac060)
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/github.com/golang/glog/glog.go:879 +0x86
created by github.com/golang/glog.init.1
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/github.com/golang/glog/glog.go:410 +0x3f0

goroutine 25 [select]:
net/http.(*Transport).getConn(0xc8200ac630, 0xc820130000, 0x0, 0xc82012c000, 0x5, 0xc820132030, 0x7, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/transport.go:554 +0x6a6
net/http.(*Transport).RoundTrip(0xc8200ac630, 0xc820130000, 0xc82012c008, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/transport.go:228 +0x544
net/http.send(0xc820130000, 0x3ff88604780, 0xc8200ac630, 0xc82012c060, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/client.go:220 +0x5aa
net/http.(*Client).send(0xc820100b40, 0xc820130000, 0x30, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/client.go:143 +0x18a
net/http.(*Client).doFollowingRedirects(0xc820100b40, 0xc820130000, 0x8063d820, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/client.go:380 +0xc94
net/http.(*Client).Do(0xc820100b40, 0xc820130000, 0xc82012c000, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/client.go:175 +0xd2
github.com/coreos/go-oidc/oidc.(*httpProviderConfigGetter).Get(0xc8200d9650, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, ...)
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/github.com/coreos/go-oidc/oidc/provider.go:205 +0x18a
github.com/coreos/go-oidc/oidc.FetchProviderConfig(0x3ff886063c8, 0xc820100b40, 0x80581070, 0xf, 0x0, 0x0, 0x0, 0x0, 0x0, 0x0, ...)
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/github.com/coreos/go-oidc/oidc/provider.go:240 +0x1d4
github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc.New(0x80581070, 0xf, 0x8057e870, 0xa, 0x0, 0x0, 0x805755e8, 0x3, 0x0, 0x0, ...)
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc/oidc.go:90 +0x72e
github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc.TestOIDCDiscoveryTimeout(0xc8200ac5a0)
	/lzh/go/src/github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc/oidc_test.go:195 +0xec
testing.tRunner(0xc8200ac5a0, 0x807923c0)
	/sandbox/lei/go/src/testing/testing.go:456 +0x104
created by testing.RunTests
	/sandbox/lei/go/src/testing/testing.go:561 +0x77c

goroutine 34 [IO wait]:
net.runtime_pollWait(0x3ff88605740, 0x77, 0x8006a1f0)
	/sandbox/lei/go/src/runtime/netpoll.go:157 +0x94
net.(*pollDesc).Wait(0xc8201360d0, 0x77, 0x0, 0x0)
	/sandbox/lei/go/src/net/fd_poll_runtime.go:73 +0x52
net.(*pollDesc).WaitWrite(0xc8201360d0, 0x0, 0x0)
	/sandbox/lei/go/src/net/fd_poll_runtime.go:82 +0x52
net.(*netFD).connect(0xc820136070, 0x0, 0x0, 0x3ff88606528, 0xc82014c0c0, 0xece7a3fec, 0x2922af7800000000, 0x807abe00, 0x0, 0x0)
	/sandbox/lei/go/src/net/fd_unix.go:114 +0x268
net.(*netFD).dial(0xc820136070, 0x3ff886064e0, 0x0, 0x3ff886064e0, 0xc82012c180, 0xece7a3fec, 0x2922af780000000a, 0x807abe00, 0x0, 0x0)
	/sandbox/lei/go/src/net/sock_posix.go:137 +0x374
net.socket(0x805756e0, 0x3, 0x2, 0x1, 0x0, 0xc82012c180, 0x3ff886064e0, 0x0, 0x3ff886064e0, 0xc82012c180, ...)
	/sandbox/lei/go/src/net/sock_posix.go:89 +0x418
net.internetSocket(0x805756e0, 0x3, 0x3ff886064e0, 0x0, 0x3ff886064e0, 0xc82012c180, 0xece7a3fec, 0x2922af782014c040, 0x807abe00, 0x1, ...)
	/sandbox/lei/go/src/net/ipsock_posix.go:160 +0x146
net.dialTCP(0x805756e0, 0x3, 0x0, 0xc82012c180, 0xece7a3fec, 0x2922af7820132090, 0x807abe00, 0x1, 0x0, 0x0)
	/sandbox/lei/go/src/net/tcpsock_posix.go:171 +0x184
net.dialSingle(0xc82012e080, 0x3ff88606450, 0xc82012c180, 0xece7a3fec, 0x2922af78807abe00, 0x807abe00, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/dial.go:364 +0x448
net.dialSerial.func1(0xece7a3fec, 0x2922af78ce7a3fec, 0x807abe00, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/dial.go:336 +0x86
net.dial(0x805756e0, 0x3, 0x3ff88606450, 0xc82012c180, 0xc82004f6e8, 0xece7a3fec, 0x2922af7800000001, 0x807abe00, 0x0, 0x0, ...)
	/sandbox/lei/go/src/net/fd_unix.go:40 +0x76
net.dialSerial(0xc82012e080, 0xc820132090, 0x1, 0x1, 0x0, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/dial.go:338 +0x77a
net.(*Dialer).Dial(0xc82009c3c0, 0x805756e0, 0x3, 0xc820132030, 0x7, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/dial.go:232 +0x554
net.(*Dialer).Dial-fm(0x805756e0, 0x3, 0xc820132030, 0x7, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/transport.go:38 +0x82
net/http.(*Transport).dial(0xc8200ac630, 0x805756e0, 0x3, 0xc820132030, 0x7, 0x0, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/transport.go:499 +0x98
net/http.(*Transport).dialConn(0xc8200ac630, 0x0, 0xc82012c000, 0x5, 0xc820132030, 0x7, 0x0, 0x0, 0x0)
	/sandbox/lei/go/src/net/http/transport.go:596 +0x1a12
net/http.(*Transport).getConn.func4(0xc8200ac630, 0x0, 0xc82012c000, 0x5, 0xc820132030, 0x7, 0xc82013a000)
	/sandbox/lei/go/src/net/http/transport.go:549 +0x76
created by net/http.(*Transport).getConn
	/sandbox/lei/go/src/net/http/transport.go:551 +0x286
FAIL	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/oidc	60.025s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/auth/authenticator/token/tokenfile	0.015s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler	0.040s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/algorithm	0.024s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/algorithm/predicates	0.020s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/algorithm/priorities	0.015s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/algorithmprovider	0.053s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/algorithmprovider/defaults	0.035s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/api/validation	0.014s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/plugin/pkg/scheduler/factory	0.075s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/third_party/forked/reflect	0.013s
ok  	github.com/openshift/origin/Godeps/_workspace/src/k8s.io/kubernetes/third_party/golang/expansion	0.009s
